# X Y 
1 0.0450477
1 0.0447587
1 0.0451329
1 0.045569
1 0.0460059
2 0.0464588
2 0.0469091
1 0.0467849
1 0.0467929
1 0.0471777
1 0.0471144
1 0.047116
1 0.0475468
1 0.0475798
1 0.047929
2 0.0483737
1 0.048772
1 0.0491695
1 0.0495834
1 0.0498607
1 0.0501928
2 0.0506375
2 0.0506367
1 0.050994
1 0.0512549
1 0.0512352
1 0.0512272
1 0.0512
1 0.0514733
1 0.0511901
1 0.0511962
1 0.0515883
1 0.0515591
1 0.0514672
1 0.0513906
1 0.0513795
1 0.0517928
1 0.0520827
1 0.0520581
1 0.0521068
1 0.0520546
1 0.0519369
1 0.0519004
1 0.0518978
1 0.0522694
1 0.052084
1 0.0520672
1 0.0520377
1 0.0519143
1 0.0518616
1 0.0522768
1 0.0522373
1 0.0525345
1 0.0524982
1 0.0528237
1 0.0531231
1 0.0530408
1 0.0529941
1 0.052975
1 0.0529884
1 0.0530217
1 0.053394
1 0.0537279
1 0.054095
1 0.0539328
1 0.0542749
1 0.0542631
1 0.0542607
1 0.0545303
2 0.0549417
1 0.0548825
1 0.0551062
1 0.0550775
1 0.054985
1 0.0549229
1 0.0552693
1 0.0555751
2 0.0559043
1 0.0558256
1 0.0558247
1 0.056225
2 0.0562338
3 0.0562441
1 0.0565403
1 0.0566962
1 0.0566104
1 0.0565648
1 0.0565759
1 0.0564702
1 0.056865
2 0.0572597
1 0.0576012
1 0.0576673
1 0.0575708
1 0.0574668
1 0.0574678
1 0.0574781
1 0.0574192
1 0.0571989
1 0.057205
1 0.0571587
1 0.0571286
1 0.0571091
1 0.057104
1 0.0574179
1 0.0573711
1 0.0576786
1 0.0579701
1 0.0583408
1 0.0586867
1 0.0590671
2 0.0590744
3 0.0594695
2 0.0598678
3 0.0598655
1 0.0599405
1 0.0596012
1 0.0598471
1 0.0597779
1 0.059781
1 0.0597917
1 0.0597924
1 0.0600533
1 0.059995
1 0.0602884
2 0.0602838
1 0.0602382
1 0.0605695
1 0.0603815
1 0.0606343
1 0.0606122
1 0.0608911
1 0.0610977
1 0.0610583
1 0.0613647
1 0.0613328
1 0.0612768
1 0.0613839
1 0.0613078
1 0.0612823
1 0.0612832
1 0.061611
1 0.0616525
1 0.0620079
1 0.0622593
1 0.062227
1 0.0622037
1 0.0621379
1 0.0624858
1 0.0628096
1 0.06278
1 0.0627763
1 0.062785
1 0.063091
1 0.063132
1 0.0631243
1 0.0634401
1 0.0634138
1 0.063385
1 0.0633626
1 0.0633307
1 0.0636241
1 0.063976
2 0.0639789
1 0.0643442
1 0.0642151
1 0.0644232
1 0.0643882
1 0.0642902
1 0.0646171
1 0.0645964
1 0.0645959
1 0.0647833
1 0.0647722
1 0.0647272
1 0.0645797
1 0.0645669
1 0.0649231
1 0.0650636
1 0.0650439
1 0.0650464
1 0.0653378
2 0.0657054
3 0.0657062
1 0.0656057
1 0.0655378
1 0.0654719
1 0.0658023
1 0.0661468
1 0.0660982
1 0.0660259
1 0.0660051
1 0.066288
1 0.0666324
1 0.0665033
1 0.0668733
1 0.0667949
1 0.066698
1 0.0668016
1 0.0669879
1 0.0669709
1 0.066958
1 0.066924
1 0.0671934
2 0.0675424
2 0.0679007
2 0.0682488
1 0.0681987
1 0.0684758
1 0.0688268
1 0.068773
1 0.0686946
1 0.0686908
1 0.0689599
1 0.0688893
1 0.068832
1 0.0685963
1 0.0686196
1 0.0689638
1 0.0693031
1 0.069458
1 0.0696452
2 0.0700096
2 0.0703378
1 0.0706708
2 0.0710246
1 0.071331
1 0.0716396
2 0.0719921
2 0.0723255
1 0.0726333
1 0.0726547
1 0.0729819
1 0.0729394
1 0.0732664
2 0.0732513
1 0.0734873
1 0.0733425
1 0.073143
1 0.0731317
1 0.0734098
2 0.0737662
2 0.0741036
1 0.0739674
1 0.0739575
1 0.074148
1 0.0741141
1 0.0740734
1 0.0738348
1 0.0740263
2 0.0743673
1 0.0746144
1 0.074588
1 0.0749411
2 0.0749305
1 0.075141
1 0.0750486
1 0.0750079
1 0.0753502
2 0.0757054
2 0.0760235
1 0.0762706
1 0.0762255
1 0.0761985
1 0.0765408
1 0.0768327
1 0.0768104
1 0.0767694
1 0.0770846
1 0.0770191
1 0.0769883
1 0.0773022
1 0.0772361
1 0.0774747
1 0.0774591
1 0.0776522
1 0.0778295
1 0.0780927
2 0.0781753
1 0.0780471
1 0.0779836
1 0.0783241
1 0.078244
1 0.078382
1 0.0786845
2 0.0786814
3 0.0786931
4 0.0787076
1 0.0789782
1 0.0789406
1 0.0791447
1 0.0790848
1 0.0793276
2 0.0796555
1 0.079539
1 0.0798538
1 0.0801225
1 0.0804289
2 0.0807471
1 0.0806428
1 0.0809536
2 0.0809605
3 0.0809765
1 0.0811465
1 0.0808889
1 0.0808429
1 0.080721
1 0.0808657
2 0.08086
1 0.0811341
1 0.0814366
1 0.0816651
1 0.0816357
1 0.0816671
1 0.0816493
1 0.0815376
1 0.0815407
1 0.0815086
1 0.0814328
1 0.0817266
1 0.0819828
1 0.0818781
1 0.0818662
1 0.0821186
1 0.0820111
1 0.0819744
1 0.0822099
1 0.082189
1 0.0821641
1 0.082162
1 0.0823897
2 0.0823895
1 0.0823546
1 0.08228
1 0.0822709
1 0.0824381
1 0.0824131
1 0.082404
1 0.0826201
1 0.0829166
1 0.0831564
1 0.0830073
1 0.0833169
1 0.0836119
1 0.083868
1 0.0841624
1 0.0841066
1 0.0840722
1 0.0843792
1 0.0843407
1 0.0845821
1 0.0845458
1 0.0848192
1 0.0850936
1 0.0850591
1 0.0849306
1 0.0851898
2 0.0854996
2 0.0854881
1 0.0855579
1 0.0854425
1 0.0853908
1 0.085672
2 0.0859908
2 0.0862799
1 0.086203
1 0.0865059
1 0.0867261
1 0.0866967
1 0.0865892
1 0.0864725
1 0.0863067
1 0.0865828
2 0.0868955
1 0.0870536
2 0.087354
1 0.0875171
1 0.0872945
1 0.0875191
1 0.0873759
1 0.0873438
1 0.0873241
1 0.0875626
1 0.0874556
1 0.0873847
1 0.0873076
1 0.0875842
1 0.0878645
1 0.0878046
1 0.0878131
1 0.0880934
1 0.0883063
2 0.0886019
1 0.0885337
1 0.0886544
1 0.0885566
1 0.0883695
1 0.0882336
1 0.0880297
1 0.0880251
1 0.0878939
1 0.0881563
1 0.0880832
1 0.087981
1 0.0879372
1 0.087895
1 0.0881719
2 0.088459
1 0.0884227
1 0.0887002
1 0.0889096
1 0.0888829
1 0.0891141
2 0.089412
2 0.0897109
3 0.0900137
3 0.0902927
3 0.0905231
1 0.090737
2 0.0907358
1 0.0905947
1 0.0905686
1 0.0907879
2 0.0910867
1 0.0909857
1 0.0909404
1 0.0910925
1 0.0909648
1 0.0908981
1 0.0911625
1 0.0910723
1 0.0913237
1 0.0912099
1 0.0908994
1 0.0908548
1 0.0910353
1 0.0912913
1 0.0914686
1 0.091501
1 0.0914559
1 0.0914495
1 0.0914413
1 0.0914012
1 0.0916852
2 0.0916776
1 0.0915987
1 0.0918795
1 0.0918153
1 0.0920758
1 0.0922032
1 0.0921313
1 0.0921382
1 0.0921002
1 0.092362
2 0.0923453
1 0.0922917
1 0.0922559
1 0.0922035
1 0.0920978
1 0.0920502
1 0.0921262
1 0.0924155
1 0.0923926
1 0.0926068
2 0.0925913
1 0.0928651
1 0.0928001
1 0.0927482
1 0.0926818
1 0.0929554
1 0.0931604
2 0.0934547
3 0.0937388
3 0.0940258
4 0.0943144
3 0.09456
3 0.0948408
3 0.0951157
2 0.0950584
1 0.0953044
1 0.0953238
1 0.0952522
1 0.095484
2 0.0957664
1 0.095716
1 0.0960054
1 0.0962065
2 0.0961902
1 0.0964636
1 0.0966164
1 0.0967336
2 0.0967196
1 0.0969667
2 0.0969571
1 0.0972246
1 0.0971983
1 0.0974689
2 0.0977479
1 0.0979813
1 0.0979174
1 0.098164
1 0.0983619
1 0.0983408
1 0.0985505
1 0.0983279
1 0.0982607
1 0.0984166
1 0.0986182
1 0.0985654
1 0.098718
1 0.0988223
1 0.0987553
1 0.0986922
1 0.0986237
1 0.0988018
1 0.0986799
1 0.098576
1 0.0984906
1 0.0984768
1 0.0986166
1 0.0986078
1 0.0988698
2 0.0989829
3 0.0989748
1 0.0989489
1 0.09922
1 0.0994698
1 0.099412
1 0.0994813
1 0.0994259
1 0.099409
1 0.0995799
2 0.0998431
1 0.099752
1 0.0999525
1 0.100033
1 0.099988
1 0.100227
2 0.100495
1 0.100628
1 0.100609
1 0.100482
1 0.100494
1 0.100598
2 0.100779
1 0.101033
1 0.101215
1 0.101162
1 0.101433
1 0.101456
1 0.101592
1 0.101671
1 0.101379
1 0.101476
1 0.101699
1 0.101638
1 0.101855
2 0.101956
1 0.102122
2 0.1023
1 0.102171
1 0.102078
1 0.101954
1 0.101803
1 0.101865
1 0.102109
2 0.102115
3 0.102138
1 0.102095
1 0.102025
1 0.102007
1 0.102198
1 0.102079
1 0.101992
1 0.101912
1 0.101972
1 0.10184
1 0.102104
1 0.102073
1 0.102023
1 0.102007
1 0.102164
1 0.102075
1 0.102008
1 0.101969
1 0.101976
1 0.101935
1 0.10219
1 0.102097
1 0.102019
1 0.1022
2 0.102203
3 0.102478
1 0.10232
1 0.102185
1 0.102256
1 0.102226
1 0.102119
1 0.102083
1 0.101893
1 0.10189
1 0.101872
1 0.101795
1 0.101885
1 0.101854
1 0.101995
1 0.101786
1 0.101663
1 0.101771
1 0.102009
1 0.101983
1 0.101969
1 0.102161
1 0.102358
1 0.10256
1 0.102687
1 0.102918
1 0.102784
1 0.10283
1 0.10281
1 0.103067
1 0.103158
2 0.103409
1 0.103359
1 0.103527
1 0.103493
1 0.103389
1 0.10336
1 0.103326
1 0.10326
1 0.103273
1 0.103487
1 0.103575
1 0.103649
2 0.103842
1 0.104002
2 0.104094
1 0.103885
1 0.104098
1 0.104065
1 0.104072
1 0.104056
1 0.104041
1 0.104241
1 0.104423
1 0.10463
1 0.104862
1 0.104819
1 0.10476
1 0.104671
1 0.104909
1 0.104797
1 0.1048
1 0.104907
1 0.104852
1 0.10483
1 0.104703
1 0.104619
1 0.104512
1 0.104765
1 0.104775
1 0.104755
1 0.104701
1 0.104871
1 0.105087
1 0.105044
1 0.104961
1 0.105164
2 0.105397
2 0.105606
1 0.105582
1 0.105782
1 0.105788
2 0.106021
1 0.105948
1 0.105941
1 0.105614
1 0.105803
1 0.105976
1 0.105943
1 0.105926
1 0.105799
1 0.105699
1 0.105636
1 0.105544
1 0.105498
1 0.10543
1 0.105664
1 0.105633
1 0.105629
1 0.105859
1 0.106064
1 0.106269
1 0.106251
1 0.106483
1 0.106652
2 0.106655
1 0.106641
1 0.106624
1 0.106852
1 0.107065
1 0.107275
1 0.107301
1 0.107508
1 0.107725
1 0.107702
1 0.107836
1 0.107787
1 0.108013
1 0.107946
1 0.107917
1 0.107795
1 0.107767
1 0.107762
1 0.107971
2 0.10821
3 0.10845
1 0.108384
1 0.108543
1 0.108521
1 0.108471
1 0.108613
2 0.108606
1 0.108656
1 0.10855
1 0.108545
1 0.108534
1 0.108763
1 0.108946
1 0.109165
1 0.109292
1 0.109359
1 0.109586
1 0.10953
1 0.109699
2 0.109924
2 0.110158
3 0.110154
1 0.110321
2 0.110563
2 0.110773
1 0.110741
1 0.110703
1 0.110645
1 0.110562
1 0.110548
1 0.110795
1 0.110641
1 0.11071
2 0.1107
1 0.110931
2 0.111167
2 0.111141
1 0.111121
1 0.111088
1 0.111278
2 0.111264
1 0.111258
1 0.111443
2 0.111513
1 0.111476
1 0.111443
1 0.111393
1 0.111569
1 0.111522
1 0.111461
1 0.111616
2 0.111847
1 0.11174
1 0.111983
1 0.112151
1 0.112363
2 0.112606
1 0.1127
1 0.112781
1 0.112709
1 0.112912
1 0.112981
2 0.113208
1 0.113229
2 0.113279
1 0.113388
1 0.113357
1 0.113408
2 0.11363
1 0.113532
1 0.113761
1 0.113732
1 0.113661
1 0.113758
1 0.113692
1 0.113633
1 0.113858
1 0.114046
1 0.113979
1 0.114184
1 0.114279
1 0.11423
1 0.114159
1 0.114088
1 0.113913
1 0.113839
1 0.113606
1 0.11343
1 0.113334
1 0.113492
2 0.113662
1 0.113633
1 0.113586
1 0.113795
1 0.113743
1 0.113663
1 0.11364
1 0.11363
1 0.113619
1 0.113567
1 0.11379
1 0.113743
1 0.113661
1 0.113894
1 0.113806
1 0.113972
1 0.114023
1 0.113735
1 0.113841
1 0.113713
1 0.113622
1 0.113624
1 0.113554
1 0.113483
1 0.11347
1 0.113617
1 0.113814
1 0.113931
1 0.113942
2 0.113987
1 0.114031
1 0.113904
1 0.114109
1 0.11423
2 0.11423
3 0.114443
2 0.114436
1 0.114314
1 0.1143
1 0.114162
1 0.114141
1 0.114251
1 0.114158
1 0.11428
2 0.11427
1 0.114428
2 0.114431
3 0.114429
1 0.114406
1 0.114529
1 0.114456
1 0.114376
1 0.114353
1 0.114541
2 0.114529
1 0.114446
1 0.114626
1 0.114827
2 0.115049
2 0.11502
3 0.115241
2 0.115237
1 0.115219
1 0.115147
1 0.11507
1 0.11501
1 0.115228
2 0.115221
3 0.115443
2 0.115646
1 0.115611
1 0.115596
1 0.115495
1 0.115428
1 0.115641
1 0.11565
1 0.115561
1 0.11531
1 0.115263
1 0.115396
1 0.115299
1 0.115218
1 0.115426
1 0.115321
1 0.115244
1 0.115392
1 0.115539
2 0.115764
2 0.115887
3 0.11611
2 0.116299
1 0.116393
1 0.116245
1 0.116207
1 0.116408
1 0.116592
1 0.116503
1 0.116285
1 0.116259
1 0.116149
1 0.11619
1 0.116278
1 0.116217
1 0.116193
1 0.116273
1 0.116288
1 0.116215
1 0.116134
1 0.116119
1 0.116105
1 0.116097
1 0.116088
1 0.116242
1 0.116214
1 0.116218
1 0.116329
1 0.116282
1 0.116154
1 0.116142
1 0.116142
1 0.11628
1 0.116434
1 0.116414
1 0.116418
1 0.116369
1 0.116566
1 0.116492
1 0.116437
1 0.116435
1 0.116547
1 0.116493
1 0.116547
1 0.116621
1 0.116655
1 0.11683
1 0.116711
1 0.116459
1 0.116531
1 0.116473
1 0.116439
1 0.116329
1 0.116193
1 0.116323
1 0.116298
1 0.116424
1 0.116437
1 0.116576
1 0.116636
1 0.116588
1 0.116708
1 0.116865
2 0.11686
1 0.116748
1 0.116826
1 0.116693
1 0.116615
1 0.116557
1 0.116541
1 0.116749
1 0.116931
2 0.117056
2 0.117251
1 0.117414
2 0.11762
1 0.117661
2 0.117655
3 0.11766
1 0.117634
1 0.117776
1 0.117761
1 0.11786
1 0.11804
1 0.117998
1 0.117969
1 0.118162
1 0.118109
1 0.118041
1 0.118217
1 0.118397
1 0.118558
1 0.118528
1 0.118688
1 0.118639
1 0.118446
1 0.118302
1 0.118432
1 0.118619
2 0.118807
1 0.118993
2 0.118982
1 0.119177
2 0.119174
1 0.119322
2 0.119317
1 0.119505
2 0.119695
2 0.119889
2 0.120082
1 0.120165
1 0.120077
1 0.119974
1 0.120174
1 0.119956
1 0.120113
2 0.120314
2 0.120302
1 0.120411
1 0.120584
1 0.120637
1 0.120765
1 0.120718
1 0.120671
1 0.120795
1 0.120711
1 0.120524
1 0.120484
1 0.120678
1 0.120561
1 0.120537
1 0.12068
1 0.12063
1 0.120571
1 0.120566
1 0.120649
1 0.120571
1 0.120547
1 0.120494
1 0.120469
1 0.120456
1 0.120457
1 0.120393
1 0.120354
1 0.120301
1 0.120282
1 0.120186
1 0.12013
1 0.120024
1 0.119984
1 0.119921
1 0.119896
1 0.12005
1 0.120003
1 0.119919
1 0.11991
1 0.119818
1 0.119983
1 0.119903
1 0.119871
1 0.119864
1 0.119866
1 0.120033
2 0.120219
1 0.120391
1 0.120362
1 0.12054
1 0.12071
1 0.120762
2 0.120752
1 0.120896
1 0.121028
1 0.120997
1 0.121003
1 0.120943
1 0.120885
1 0.121041
1 0.121004
1 0.120986
1 0.120986
1 0.121036
1 0.121224
2 0.121407
1 0.12152
1 0.121654
1 0.121631
1 0.121748
1 0.121714
1 0.121692
1 0.121696
1 0.121863
1 0.121839
1 0.122039
1 0.121927
1 0.122057
1 0.122207
1 0.122313
2 0.122318
1 0.122069
1 0.121963
1 0.121596
1 0.121495
1 0.121567
2 0.121712
1 0.121679
1 0.121827
2 0.121816
1 0.12176
1 0.121934
1 0.121855
1 0.122002
1 0.121971
1 0.121961
1 0.122074
1 0.122059
1 0.122221
1 0.122388
1 0.122494
2 0.122582
1 0.122546
1 0.122545
1 0.122506
1 0.122697
1 0.122791
1 0.122924
1 0.122843
1 0.122782
1 0.122713
1 0.122558
1 0.122543
1 0.12255
1 0.122309
1 0.122269
1 0.122272
1 0.122241
1 0.122241
1 0.122177
1 0.122143
1 0.122093
1 0.122267
1 0.122277
1 0.122381
1 0.122497
1 0.122415
1 0.122481
2 0.122635
1 0.12255
1 0.122543
1 0.122495
1 0.122408
1 0.122338
1 0.122275
1 0.122455
1 0.122586
1 0.122717
2 0.122908
1 0.122862
1 0.123016
1 0.122972
1 0.122919
1 0.122868
1 0.123032
1 0.122963
1 0.122944
1 0.123117
1 0.123279
1 0.123222
1 0.123389
2 0.123394
1 0.123568
1 0.123451
1 0.123532
1 0.123565
2 0.123743
1 0.123904
1 0.124059
2 0.12424
1 0.124148
1 0.124106
1 0.124025
1 0.124217
1 0.124229
1 0.124396
1 0.124365
1 0.124266
1 0.124336
1 0.124191
1 0.124143
1 0.124267
1 0.124146
1 0.124333
1 0.124287
1 0.124384
1 0.12454
1 0.124684
1 0.124849
1 0.124753
1 0.124876
1 0.125013
1 0.125108
1 0.12526
2 0.125266
1 0.125188
1 0.125127
1 0.125077
1 0.124928
1 0.124845
1 0.124985
2 0.124988
3 0.125014
1 0.12499
1 0.124972
1 0.124958
1 0.124907
1 0.124877
1 0.124887
1 0.124882
1 0.124861
1 0.124824
1 0.124983
1 0.125102
2 0.125282
3 0.125313
1 0.125435
1 0.125534
1 0.125472
1 0.125618
1 0.125581
1 0.125661
1 0.125592
1 0.125711
1 0.12569
1 0.125652
1 0.125672
2 0.125694
1 0.125863
2 0.125854
1 0.126034
2 0.126028
3 0.126217
1 0.126227
1 0.126351
1 0.126296
1 0.126369
1 0.126526
1 0.1266
1 0.126769
1 0.126687
1 0.126802
1 0.126713
1 0.126631
1 0.126561
1 0.126505
1 0.126463
1 0.126453
1 0.126505
2 0.126499
1 0.126441
1 0.126436
1 0.126613
1 0.126776
1 0.126855
1 0.126958
1 0.127008
1 0.126962
1 0.127085
1 0.127089
1 0.127042
1 0.126937
1 0.127095
2 0.127273
3 0.127447
2 0.127602
2 0.127767
1 0.12789
1 0.127978
2 0.128154
1 0.128287
1 0.128423
2 0.128591
1 0.128704
1 0.128854
1 0.128913
1 0.129066
1 0.128989
1 0.129031
1 0.129196
2 0.12937
1 0.129341
1 0.129307
1 0.129468
1 0.129445
1 0.129593
1 0.129681
1 0.129646
1 0.129652
1 0.129555
1 0.129396
1 0.129331
1 0.129452
2 0.129467
1 0.129393
1 0.129366
1 0.129471
2 0.12948
1 0.129453
1 0.129584
2 0.129566
1 0.129517
1 0.129603
1 0.129551
1 0.129522
1 0.129409
1 0.129314
1 0.129268
1 0.129347
1 0.129317
1 0.129443
1 0.129391
1 0.129361
1 0.129352
1 0.129482
1 0.129622
1 0.129681
1 0.129617
1 0.129604
1 0.129691
1 0.129808
2 0.129978
2 0.130129
1 0.130063
1 0.130027
1 0.129958
1 0.13012
1 0.130001
1 0.129989
1 0.129904
1 0.129897
1 0.12988
1 0.129807
1 0.129818
1 0.129925
1 0.129832
1 0.129747
1 0.129834
2 0.130001
1 0.129826
1 0.12996
1 0.129936
1 0.129923
1 0.130084
2 0.130256
3 0.130269
3 0.130429
2 0.130557
3 0.130548
3 0.130724
1 0.130665
1 0.130784
1 0.130932
1 0.130909
1 0.130952
1 0.130848
1 0.130739
1 0.130644
1 0.130613
1 0.130684
1 0.130662
1 0.130506
1 0.130483
1 0.130393
1 0.130385
1 0.130342
1 0.130486
1 0.130586
2 0.130581
1 0.130561
1 0.130496
1 0.130485
1 0.130627
1 0.13058
1 0.130577
1 0.130527
1 0.130605
1 0.130757
1 0.13073
1 0.130798
1 0.130883
1 0.130787
1 0.130784
1 0.130723
1 0.130842
1 0.130674
1 0.130661
1 0.130635
1 0.130797
1 0.130761
1 0.130918
1 0.130965
1 0.131003
1 0.130943
1 0.130844
1 0.130951
1 0.131033
1 0.131013
1 0.130926
1 0.130868
1 0.130962
1 0.130843
1 0.131006
1 0.130859
1 0.130801
1 0.130741
1 0.13088
1 0.130967
1 0.130922
1 0.130855
1 0.130968
1 0.130634
1 0.130547
1 0.13067
1 0.130611
1 0.130541
1 0.130487
1 0.130538
1 0.130521
1 0.130549
1 0.130525
1 0.130477
1 0.130356
1 0.130514
1 0.130429
1 0.130569
1 0.130665
1 0.130779
2 0.130776
1 0.130928
1 0.130884
1 0.130809
1 0.130787
1 0.130873
2 0.130865
1 0.13093
2 0.13093
1 0.131067
1 0.131209
1 0.131172
1 0.131167
1 0.131165
1 0.131142
1 0.131139
1 0.131133
1 0.131268
1 0.131204
1 0.131336
1 0.131263
1 0.131266
1 0.131214
1 0.13134
1 0.131281
1 0.131446
2 0.131594
1 0.13165
1 0.131621
1 0.131754
2 0.131746
1 0.131739
1 0.131844
1 0.131821
1 0.131724
1 0.131795
2 0.13178
1 0.131836
1 0.131773
1 0.131698
1 0.131801
1 0.1318
1 0.131853
2 0.131837
1 0.131739
1 0.131858
2 0.131846
1 0.131996
1 0.131966
1 0.131948
1 0.131866
1 0.131851
1 0.1318
1 0.131704
1 0.131785
2 0.131942
3 0.131946
1 0.13193
1 0.13191
1 0.131814
1 0.13196
2 0.131951
1 0.132028
1 0.132151
1 0.132177
2 0.132261
1 0.132245
1 0.132375
1 0.132417
1 0.132556
1 0.132489
1 0.132407
1 0.132566
1 0.132598
1 0.132485
1 0.132459
1 0.132437
1 0.13223
1 0.132114
1 0.132012
1 0.132049
1 0.131991
1 0.131811
1 0.131721
1 0.131815
1 0.131784
1 0.13188
2 0.132037
2 0.132034
1 0.131998
1 0.132101
1 0.132051
1 0.132194
2 0.132193
1 0.132149
1 0.132077
1 0.13224
2 0.132285
2 0.132281
1 0.132421
2 0.132583
1 0.132671
2 0.132819
1 0.132946
1 0.132867
1 0.133022
1 0.133154
1 0.13324
1 0.133346
1 0.133458
1 0.133594
2 0.133598
3 0.133753
1 0.133785
1 0.133759
1 0.133745
1 0.133727
1 0.13371
1 0.133868
2 0.133864
1 0.134007
2 0.134015
1 0.13396
1 0.133912
1 0.133871
1 0.133762
1 0.133714
1 0.13367
1 0.133627
1 0.133578
1 0.133396
1 0.133347
1 0.133295
1 0.133223
1 0.133196
1 0.133175
1 0.133284
1 0.133182
1 0.133283
1 0.133395
1 0.133387
1 0.133373
1 0.133338
1 0.133394
1 0.133521
2 0.13351
3 0.13367
2 0.133823
3 0.133949
2 0.13391
1 0.134061
2 0.134062
1 0.133961
1 0.13411
1 0.134031
1 0.134015
1 0.134054
2 0.134206
3 0.134367
4 0.134525
4 0.134672
3 0.134802
3 0.134945
1 0.135009
1 0.134923
1 0.13506
1 0.13502
2 0.135165
2 0.135159
2 0.135152
1 0.135141
1 0
